	ID	First_name	Last_name	State	Gender	Age	GPA	Days_missed	Graduated
712	67	Ralph	Jacobs	Florida	Male	18.0	2.0	14.0	No
713	69	Henry	Howell	California	Male		3.0	14.0	No
714	74	Kelly	Wheeler	New York	Female	16.0	3.0	25.0	No
715	78	James	Fowler	District of Columbia	Male	17.0	3.0	15.0	No
716	81	Joan	Reyes	California	Female	19.0	3.0	4.0	No
717	83	Craig	Tucker	Indiana	Male	19.0	2.0	33.0	No
718	88	Sandra	Nguyen		Female		3.0	7.0	No
719	90	Shirley	Wheeler	Ohio	Female		3.0	11.0	No
720	91	Heather	Olson	Texas	Female		2.0	19.0	No
721	95	Earl	Walker	Louisiana	Male	15.0	3.0	31.0	No
722	99	Amy	Alexander		Female	19.0	3.0	13.0	No
723	106	Mary	Sanchez	Michigan	Female	16.0	2.0	21.0	No
724	107	Steven	Welch	New York	Male	16.0	3.0	17.0	No
725	112	Kathleen	Dixon	New York	Female		2.0	6.0	No
726	113	Harold	Rivera		Male	18.0	2.0	10.0	No
727	116	Eugene	Ferguson	Connecticut	Male	16.0	3.0	15.0	No
728	117	Johnny	Webb	South Carolina	Male	18.0	3.0	16.0	No
729	119	Stephanie	Gomez		Female		3.0	31.0	No
730	120	Linda	Wagner	New York	Female	16.0	3.0	29.0	No
731	121	Carlos	Oliver	Florida	Male	16.0	2.0	33.0	No
732	122	Jose	Diaz		Male	15.0	2.0	12.0	No
733	129	Laura	Ford	Texas	Female		3.0	18.0	No
734	131	Jose	Morgan	Pennsylvania	Male	19.0	2.0	8.0	No
735	134	Sean	Sanders	New York	Male	16.0	2.0	8.0	No
736	136	Harry	Reid	Mississippi	Male		3.0	30.0	No
737	137	Beverly	Wallace	Colorado	Female	19.0	3.0	9.0	No
738	140	Judith	Warren		Female	17.0	3.0	31.0	No
739	148	Alan	Daniels	Minnesota	Male	17.0	3.0	7.0	No
740	152	Fred	Henderson	Nevada	Male	19.0	3.0	20.0	No
741	164	Pamela	Phillips	Washington	Female	17.0	3.0	23.0	No
742	165	Eugene	Weaver	Washington	Male	19.0	2.0	30.0	No
743	169	Matthew	Cox	District of Columbia	Male	19.0	2.0	5.0	No
744	172	Gregory	Diaz	Michigan	Male	19.0	2.0	22.0	No
745	173	Carolyn	Matthews	Connecticut	Female	16.0	2.0	9.0	No
746	175	Carolyn	Daniels	Louisiana	Female	18.0	2.0	33.0	No
747	180	Katherine	Alexander	Florida	Female		3.0	28.0	No
748	183	Randy	Jacobs	Florida	Male	18.0	3.0	34.0	No
749	185	Tammy	Flores		Female		3.0	23.0	No
750	186	Mark	Meyer	South Carolina	Male		3.0	8.0	No
751	187	Brian	Snyder		Male	18.0	2.0	22.0	No
752	189	Patrick	Daniels	Colorado	Male	19.0	3.0	4.0	No
753	193	Eugene	Porter	Kentucky	Male	18.0	3.0	23.0	No
754	195	George	Rogers	Michigan	Male	19.0	3.0	15.0	No
755	200	Raymond	Campbell	Texas	Male	19.0	3.0	24.0	No
756	203	Peter	Mitchell	District of Columbia	Male	19.0	3.0	15.0	No
757	205	Diane	Rice	Texas	Female	15.0	3.0	28.0	No
758	206	Shawn	Hansen	Kansas	Male	16.0	3.0	28.0	No
759	214	Catherine	Graham		Female		2.0	6.0	No
760	216	Jeremy	Wood	Nevada	Male		2.0	5.0	No
761	219	Kenneth	Chapman	Illinois	Male	16.0	3.0	24.0	No
762	220	Anne	Diaz	Texas	Female	16.0	2.0	33.0	No
763	222	Paula	Clark	Minnesota	Female	19.0	2.0	33.0	No
764	224	Jose	Snyder		Male	18.0	2.0	17.0	No
765	226	Jack	Henry	Texas	Male	19.0	2.0	12.0	No
766	229	Nancy	Bailey	Colorado	Female	15.0	2.0	31.0	No
767	231	Jesse	Medina	Washington	Male	17.0	2.0	28.0	No
768	234	Jerry	Webb	California	Male	18.0	2.0	10.0	No
769	239	Brenda	Marshall	Idaho	Female		3.0	4.0	No
770	241	Christopher	Morgan	Texas	Male	15.0	3.0	34.0	No
771	242	Angela	Wagner	Texas	Female	16.0	2.0	11.0	No
772	244	Matthew	Greene	Nevada	Male		2.0	5.0	No
773	245	Earl	Lawson	Massachusetts	Male	15.0	3.0	26.0	No
774	249	Diana	Jacobs	Florida	Female	18.0	2.0	24.0	No
775	250	Jerry	Sanders	Georgia	Male	19.0	3.0	6.0	No
776	251	Lisa	Owens	West Virginia	Female	16.0	3.0	17.0	No
777	254	Eugene	Scott	Florida	Male		2.0	17.0	No
778	255	Kathy	Lopez	Florida	Female	18.0	3.0	24.0	No
779	257	Tina	Schmidt	North Carolina	Female	15.0	3.0	12.0	No
780	258	Ronald	Thomas	Florida	Male	15.0	2.0	20.0	No
781	261	Richard	Romero	Michigan	Male		2.0	28.0	No
782	265	Adam	Perry	Georgia	Male		2.0	34.0	No
783	267	Harold	Powell	Texas	Male	15.0	2.0	12.0	No
784	271	Raymond	Hill	District of Columbia	Male		3.0	29.0	No
785	274	Anthony	Franklin	Illinois	Male		2.0	9.0	No
786	279	Brenda	Butler	Virginia	Female	16.0	3.0	9.0	No
787	284	Kathy	Duncan	Florida	Female	15.0	3.0	22.0	No
788	286	Amy	King	Indiana	Female	15.0	3.0	18.0	No
789	287	Christine	Freeman	Georgia	Female		3.0	17.0	No
790	289	Pamela	Hill		Female		2.0	25.0	No
791	290	Patrick	Gonzalez	Arizona	Male		2.0	31.0	No
792	300	Maria	King	California	Female		2.0	8.0	No
793	303	Lillian	Knight	Colorado	Female	15.0	3.0	27.0	No
794	304	George	Arnold	Florida	Male	17.0	3.0	32.0	No
795	305	Frances	Parker	Indiana	Female		3.0	34.0	No
796	309	Patricia	Hayes	Florida	Female	19.0	2.0	25.0	No
797	312	Emily	Edwards	New York	Female		2.0	13.0	No
798	323	Jennifer	Gonzales	New York	Female	17.0	3.0	23.0	No
799	324	Judy	Reyes	New York	Female	16.0	3.0	29.0	No
800	325	Scott	Stone	Minnesota	Male	16.0	3.0	5.0	No
801	326	Ryan	Reed	Texas	Male	18.0	2.0	8.0	No
802	333	Donna	Hunter		Female		3.0	32.0	No
803	334	Linda	Harvey	Alabama	Female		2.0	16.0	No
804	340	Anthony	Daniels	Tennessee	Male	16.0	2.0	8.0	No
805	341	Anna	Day	Oklahoma	Female	18.0	2.0	31.0	No
806	347	Timothy	George	Wisconsin	Male		3.0	19.0	No
807	350	Harold	Evans	Colorado	Male		2.0	34.0	No
808	351	Sara	Burke	Kentucky	Female	19.0	3.0	27.0	No
809	354	Joyce	Bryant	California	Female	19.0	3.0	30.0	No
810	355	Joyce	Baker	West Virginia	Female	17.0	2.0	28.0	No
811	356	Gary	Fernandez	Maryland	Male	16.0	3.0	31.0	No
812	358	Carlos	Murphy	Oklahoma	Male	17.0	2.0	7.0	No
813	359	Christina	Cox	Missouri	Female	18.0	2.0	22.0	No
814	362	Sara	Perry	North Carolina	Female		3.0	17.0	No
815	371	Beverly	Wells		Female		3.0	30.0	No
816	373	Dennis	Fields	Ohio	Male	16.0	3.0	34.0	No
817	378	Kimberly	Morgan	New York	Female	18.0	2.0	32.0	No
818	379	Betty	Robertson	Texas	Female	19.0	3.0	29.0	No
819	380	Mildred	Morgan	Oklahoma	Female		2.0	17.0	No
820	382	Shawn	Little	Pennsylvania	Male	19.0	3.0	10.0	No
821	390	Raymond	Myers	Washington	Male		2.0	25.0	No
822	391	Brandon	Ferguson	Texas	Male	17.0	2.0	23.0	No
823	396	Steve	Perkins	South Carolina	Male		2.0	30.0	No
824	397	Michael	Romero	Kansas	Male	19.0	3.0	12.0	No
825	400	Sean	Shaw		Male	18.0	2.0	24.0	No
826	405	Jack	Bell	New York	Male	17.0	2.0	19.0	No
827	408	Lori	Stewart	Texas	Female	16.0	2.0	26.0	No
828	412	Chris	Sims	California	Male		2.0	10.0	No
829	413	Brian	Hanson	Massachusetts	Male	17.0	2.0	26.0	No
830	414	Matthew	Ward	New York	Male	15.0	2.0	29.0	No
831	425	Cheryl	Cruz	Nebraska	Female	18.0	2.0	16.0	No
832	433	Mark	Cook	New Jersey	Male	15.0	3.0	28.0	No
833	435	Denise	Stewart	Montana	Female	17.0	2.0	23.0	No
834	436	Todd	Gutierrez	Illinois	Male	16.0	2.0	14.0	No
835	438	Lawrence	Flores	District of Columbia	Male	16.0	3.0	6.0	No
836	440	Marie	Stewart	Missouri	Female	19.0	2.0	12.0	No
837	441	Frances	Harvey	Massachusetts	Female	15.0	2.0	12.0	No
838	444	Donald	Jackson	Texas	Male	15.0	3.0	18.0	No
839	446	Paula	Weaver	California	Female		2.0	7.0	No
840	448	Norma	Moore	North Carolina	Female	15.0	3.0	25.0	No
841	449	Catherine	Meyer	Indiana	Female	16.0	3.0	34.0	No
842	450	Melissa	Miller	Nevada	Female	18.0	3.0	25.0	No
843	451	Amanda	Grant	Oklahoma	Female	15.0	3.0	33.0	No
844	455	Paula	Myers	Massachusetts	Female	18.0	3.0	22.0	No
845	456	Charles	Mitchell		Male	19.0	3.0	24.0	No
846	459	Steven	Baker	Florida	Male		2.0	17.0	No
847	460	Gregory	Griffin	South Dakota	Male	17.0	3.0	9.0	No
848	462	Donald	Banks	Pennsylvania	Male	19.0	3.0	22.0	No
849	466	Aaron	Murphy	Florida	Male	18.0	3.0	12.0	No
850	470	Wanda	Greene	North Carolina	Female		3.0	15.0	No
851	471	Judith	Campbell	California	Female	16.0	3.0	34.0	No
852	475	Brandon	Mendoza	Kentucky	Male	15.0	3.0	31.0	No
853	476	Aaron	Mitchell	Arizona	Male	18.0	3.0	24.0	No
854	480	Frank	Gonzalez	Florida	Male	18.0	2.0	16.0	No
855	482	Anne	Dean	Virginia	Female		2.0	12.0	No
856	484	Wayne	Palmer	California	Male		3.0	17.0	No
857	490	Deborah	Hill	Indiana	Female	16.0	3.0	29.0	No
858	494	Joyce	Peterson	West Virginia	Female		3.0	10.0	No
859	502	Susan	Lewis	Texas	Female		2.0	8.0	No
860	503	Frank	Jacobs	Washington	Male	15.0	2.0	23.0	No
861	510	Ryan	Woods	Texas	Male	17.0	3.0	18.0	No
862	513	Robin	Bailey	Illinois	Female	17.0	2.0	18.0	No
863	515	Jose	Gordon	Louisiana	Male		3.0	15.0	No
864	516	Catherine	Bradley	Arizona	Female	17.0	2.0	15.0	No
865	517	Helen	Robertson	Colorado	Female	18.0	2.0	15.0	No
866	520	Justin	Gibson	Illinois	Male	18.0	2.0	29.0	No
867	527	Terry	Armstrong	Missouri	Male	18.0	2.0	12.0	No
868	536	Alice	Martinez	Missouri	Female	19.0	2.0	27.0	No
869	543	Cynthia	Stewart	Missouri	Female	15.0	2.0	7.0	No
870	544	Phillip	Olson	Tennessee	Male		3.0	19.0	No
871	547	Walter	Lawson	District of Columbia	Male	17.0	2.0	28.0	No
872	548	Pamela	Stewart	Texas	Female	19.0	2.0	8.0	No
873	549	Linda	Montgomery	Georgia	Female	15.0	2.0	27.0	No
874	554	Samuel	Young	Delaware	Male	19.0	3.0	25.0	No
875	562	Michelle	Kim	Indiana	Female		3.0	15.0	No
876	565	Keith	Warren	Ohio	Male		3.0	15.0	No
877	568	Raymond	Miller	Ohio	Male		2.0	18.0	No
878	569	Daniel	Fields	Kentucky	Male	17.0	3.0	23.0	No
879	570	Helen	Day	Massachusetts	Female	15.0	2.0	17.0	No
880	575	Russell	Bell	Oklahoma	Male	18.0	3.0	11.0	No
881	579	Beverly	Gordon	Texas	Female	17.0	3.0	15.0	No
882	583	Lois	Adams	Kentucky	Female	19.0	3.0	24.0	No
883	584	Ronald	Collins	Florida	Male	19.0	3.0	26.0	No
884	590	Timothy	Davis	Hawaii	Male	19.0	2.0	32.0	No
885	594	Walter	Garcia	California	Male	15.0	2.0	28.0	No
886	595	Cheryl	Rice	Pennsylvania	Female	16.0	2.0	4.0	No
887	600	Amy	Powell		Female	15.0	2.0	31.0	No
888	602	Sarah	Butler	Ohio	Female		3.0	27.0	No
889	603	Peter	Martin	Washington	Male	19.0	3.0	30.0	No
890	604	Jean	Washington		Female	15.0	2.0	19.0	No
891	610	Thomas	Ross	Florida	Male		2.0	26.0	No
892	611	Dorothy	Boyd	Washington	Female	15.0	2.0	6.0	No
893	613	Nancy	Duncan	California	Female	19.0	3.0	13.0	No
894	623	Catherine	Ross	Maine	Female	18.0	2.0	30.0	No
895	625	Adam	Fernandez		Male	16.0	3.0	29.0	No
896	626	Anne	Kelley	Ohio	Female	16.0	2.0	33.0	No
897	628	Christina	Roberts	California	Female	17.0	2.0	4.0	No
898	629	Diana	Ryan	Texas	Female	15.0	2.0	14.0	No
899	640	Kathleen	Ramos	California	Female		2.0	13.0	No
900	646	Gloria	Wheeler	Texas	Female		2.0	5.0	No
901	649	Betty	Mcdonald	Ohio	Female	17.0	2.0	33.0	No
902	655	Kathleen	Brown		Female	16.0	2.0	9.0	No
903	656	Phillip	Morales	Illinois	Male	18.0	2.0	6.0	No
904	657	Joe	Watson		Male		3.0	16.0	No
905	659	Carlos	Carpenter	California	Male	18.0	3.0	4.0	No
906	664	Eugene	Lewis	Missouri	Male	16.0	3.0	19.0	No
907	669	Brandon	Lawson	Pennsylvania	Male	19.0	3.0	29.0	No
908	671	Janet	Ray		Female		3.0	19.0	No
909	673	Antonio	Perez	North Carolina	Male	17.0	2.0	14.0	No
910	679	Gloria	Snyder	Florida	Female	16.0	3.0	7.0	No
911	680	Phyllis	Wagner		Female	18.0	3.0	12.0	No
912	683	Christina	Woods	New York	Female	15.0	2.0	13.0	No
913	684	Paula	Webb	Minnesota	Female	16.0	2.0	17.0	No
914	690	Evelyn	White	Massachusetts	Female	17.0	3.0	33.0	No
915	691	Arthur	Wood	Indiana	Male	17.0	3.0	26.0	No
916	692	Larry	Bennett	Ohio	Male	15.0	3.0	28.0	No
917	697	Daniel	Peterson	Texas	Male		3.0	22.0	No
918	699	Martha	Alvarez	Colorado	Female	16.0	2.0	13.0	No
919	701	John	Patterson		Male	15.0	2.0	4.0	No
920	708	Jason	Richardson	Ohio	Male	16.0	3.0	19.0	No
921	711	Johnny	Chapman		Male		2.0	12.0	No
922	719	Cynthia	Garza	Ohio	Female	18.0	3.0	24.0	No
923	720	Louise	Edwards	Indiana	Female	17.0	3.0	31.0	No
924	723	Shirley	Ford	North Carolina	Female	17.0	2.0	34.0	No
925	727	Sara	Meyer	California	Female	18.0	2.0	9.0	No
926	728	Keith	Fernandez	District of Columbia	Male	19.0	3.0	8.0	No
927	735	Mark	Bishop	Ohio	Male	15.0	2.0	11.0	No
928	740	Bruce	Howard		Male		2.0	20.0	No
929	742	Thomas	Baker	Missouri	Male	15.0	2.0	20.0	No
930	744	Larry	Butler	Arizona	Male	16.0	3.0	28.0	No
931	761	Michael	James	Georgia	Male		2.0	33.0	No
932	762	Jimmy	Holmes		Male	17.0	3.0	26.0	No
933	763	Helen	Mcdonald	California	Female	18.0	2.0	15.0	No
934	768	Betty	Rose	Hawaii	Female	17.0	3.0	6.0	No
935	770	Wayne	Brooks		Male		3.0	30.0	No
936	779	Frank	Miller	Texas	Male		2.0	13.0	No
937	782	Alan	Pierce	California	Male	18.0	3.0	20.0	No
938	783	Debra	Smith	New York	Female	17.0	2.0	5.0	No
939	784	Jennifer	Armstrong	California	Female	17.0	3.0	26.0	No
940	785	Douglas	Fernandez	Florida	Male	19.0	3.0	27.0	No
941	790	Carolyn	Kelley	Texas	Female	17.0	2.0	19.0	No
942	791	Wayne	Rogers	Alaska	Male		3.0	16.0	No
943	795	Gary	Baker	Alabama	Male	19.0	3.0	31.0	No
944	802	Angela	Crawford	Ohio	Female		3.0	4.0	No
945	815	Gary	Matthews	California	Male	18.0	3.0	4.0	No
946	819	Andrew	Reyes	Texas	Male	15.0	2.0	15.0	No
947	821	Paul	Stevens		Male	18.0	3.0	14.0	No
948	831	Kathryn	Alexander	New Jersey	Female	19.0	2.0	17.0	No
949	832	Kenneth	Moreno		Male	19.0	2.0	14.0	No
950	833	Mildred	Welch	Texas	Female	15.0	3.0	15.0	No
951	835	Roy	Butler	Texas	Male	19.0	3.0	18.0	No
952	840	Barbara	Turner	Pennsylvania	Female	17.0	2.0	32.0	No
953	845	Julia	White	District of Columbia	Female	15.0	3.0	11.0	No
954	847	Rachel	Lee		Female	19.0	3.0	27.0	No
955	849	Christina	Moore	New York	Female	19.0	3.0	22.0	No
956	851	Jean	Gonzalez	Missouri	Female	17.0	3.0	23.0	No
957	857	Thomas	Tucker	California	Male		3.0	8.0	No
958	862	Kevin	Robinson	Montana	Male		3.0	25.0	No
959	865	Sara	Garcia	Louisiana	Female	19.0	3.0	21.0	No
960	867	Joe	Franklin	Ohio	Male	15.0	2.0	15.0	No
961	870	Patrick	Barnes	Texas	Male	17.0	3.0	7.0	No
962	872	Janet	Cox	Texas	Female		3.0	9.0	No
963	873	William	Harris	Alabama	Male	18.0	3.0	6.0	No
964	877	Matthew	Brown	Iowa	Male	19.0	3.0	6.0	No
965	884	Amy	Nguyen	New York	Female	18.0	2.0	30.0	No
966	891	Sharon	Dixon	District of Columbia	Female	19.0	3.0	12.0	No
967	893	Gerald	Mendoza	Florida	Male	17.0	3.0	7.0	No
968	895	Eric	Greene	California	Male	15.0	3.0	33.0	No
969	899	Andrea	Nichols	Maryland	Female	17.0	2.0	7.0	No
970	903	Christina	Hall	Florida	Female	18.0	2.0	14.0	No
971	905	Dennis	Stephens	Pennsylvania	Male	17.0	3.0	25.0	No
972	907	Michael	Grant		Male	17.0	2.0	27.0	No
973	909	Ruth	Ortiz	Pennsylvania	Female	17.0	2.0	8.0	No
974	913	Melissa	Daniels	Indiana	Female		2.0	24.0	No
975	921	Kathy	Fernandez	New York	Female		2.0	21.0	No
976	925	Diane	Griffin	New York	Female	16.0	2.0	16.0	No
977	927	Shirley	Kelly	California	Female	15.0	3.0	27.0	No
978	928	Ashley	Ramirez	Texas	Female	15.0	3.0	29.0	No
979	932	Barbara	Parker		Female		2.0	13.0	No
980	933	Kimberly	Lynch	Texas	Female	18.0	3.0	7.0	No
981	934	Edward	Meyer	Virginia	Male	19.0	2.0	28.0	No
982	939	Ruby	Castillo	California	Female	19.0	3.0	11.0	No
983	944	Denise	Holmes	District of Columbia	Female	17.0	2.0	7.0	No
984	950	Diane	Fox	Nebraska	Female		2.0	28.0	No
985	951	Billy	Gonzales	South Dakota	Male	16.0	3.0	27.0	No
986	952	Jean	Carr	North Dakota	Female	16.0	2.0	31.0	No
987	960	Jerry	Washington	Nevada	Male		3.0	30.0	No
988	961	Louise	Brooks	Utah	Female		3.0	26.0	No
989	964	Arthur	Hill		Male	17.0	3.0	8.0	No
990	966	Rachel	Hawkins	Minnesota	Female		3.0	20.0	No
991	967	Edward	Warren	Florida	Male	19.0	3.0	15.0	No
992	972	Christopher	Stanley	Colorado	Male	16.0	2.0	29.0	No
993	975	Jessica	Montgomery	Michigan	Female	18.0	3.0	18.0	No
994	982	Jane	Sims	Texas	Female	19.0	2.0	25.0	No
995	984	Jessica	Gonzales	Nevada	Female	17.0	3.0	15.0	No
996	985	Ralph	Freeman	California	Male	18.0	3.0	31.0	No
997	987	Andrea	Banks	California	Female	19.0	2.0	11.0	No
998	994	Earl	Weaver	Ohio	Male	19.0	2.0	26.0	No
999	1000	Martin	Fowler	Texas	Male	18.0	3.0	19.0	No
